measurement_id,wafer_id,step_id,parameter,value,unit,timestamp
5497,134,1,particle_count,11.5948,ct,2026-03-17 12:49:00
5498,134,2,resist_thickness_nm,498.833,nm,2026-03-17 13:19:00
5499,134,3,cd_nm,100.1728,nm,2026-03-17 13:49:00
5500,134,3,overlay_nm,0.0052,nm,2026-03-17 13:49:00
5501,134,4,cd_nm_post_dev,98.6998,nm,2026-03-17 14:19:00
5502,134,5,etch_rate_nm_s,14.2566,nm/s,2026-03-17 14:49:00
5503,134,5,cd_nm_post_etch,96.5383,nm,2026-03-17 14:49:00
5504,134,6,residue_ppm,4.3774,ppm,2026-03-17 15:19:00
5505,134,7,thickness_nm,306.1215,nm,2026-03-17 15:49:00
5506,134,8,thickness_post_cmp_nm,284.9623,nm,2026-03-17 16:19:00
5507,134,9,cd_nm,100.3486,nm,2026-03-17 16:49:00
5508,134,10,sheet_resistance_ohm_sq,24.674,ohm/sq,2026-03-17 17:19:00
5509,135,1,particle_count,11.4306,ct,2026-03-17 17:11:00
5510,135,2,resist_thickness_nm,503.1185,nm,2026-03-17 17:41:00
5511,135,3,cd_nm,99.4135,nm,2026-03-17 18:11:00
5512,135,3,overlay_nm,0.9281,nm,2026-03-17 18:11:00
5513,135,4,cd_nm_post_dev,98.8557,nm,2026-03-17 18:41:00
5514,135,5,etch_rate_nm_s,14.6275,nm/s,2026-03-17 19:11:00
5515,135,5,cd_nm_post_etch,94.257,nm,2026-03-17 19:11:00
5516,135,6,residue_ppm,3.7685,ppm,2026-03-17 19:41:00
5517,135,7,thickness_nm,299.8011,nm,2026-03-17 20:11:00
5518,135,8,thickness_post_cmp_nm,278.45,nm,2026-03-17 20:41:00
5519,135,9,cd_nm,101.0665,nm,2026-03-17 21:11:00
5520,135,10,sheet_resistance_ohm_sq,26.2742,ohm/sq,2026-03-17 21:41:00
5521,136,1,particle_count,10.99,ct,2026-03-17 20:36:00
5522,136,2,resist_thickness_nm,508.2003,nm,2026-03-17 21:06:00
5523,136,3,cd_nm,101.3808,nm,2026-03-17 21:36:00
5524,136,3,overlay_nm,0.7877,nm,2026-03-17 21:36:00
5525,136,4,cd_nm_post_dev,97.4294,nm,2026-03-17 22:06:00
5526,136,5,etch_rate_nm_s,14.3701,nm/s,2026-03-17 22:36:00
5527,136,5,cd_nm_post_etch,95.1106,nm,2026-03-17 22:36:00
5528,136,6,residue_ppm,4.6843,ppm,2026-03-17 23:06:00
5529,136,7,thickness_nm,296.9682,nm,2026-03-17 23:36:00
5530,136,8,thickness_post_cmp_nm,283.3512,nm,2026-03-18 00:06:00
5531,136,9,cd_nm,99.9006,nm,2026-03-18 00:36:00
5532,136,10,sheet_resistance_ohm_sq,24.5773,ohm/sq,2026-03-18 01:06:00
5533,137,1,particle_count,10.5332,ct,2026-03-18 01:22:00
5534,137,2,resist_thickness_nm,496.2247,nm,2026-03-18 01:52:00
5535,137,3,cd_nm,100.6167,nm,2026-03-18 02:22:00
5536,137,3,overlay_nm,0.3842,nm,2026-03-18 02:22:00
5537,137,4,cd_nm_post_dev,98.4205,nm,2026-03-18 02:52:00
5538,137,5,etch_rate_nm_s,14.0458,nm/s,2026-03-18 03:22:00
5539,137,5,cd_nm_post_etch,93.3196,nm,2026-03-18 03:22:00
5540,137,6,residue_ppm,4.0198,ppm,2026-03-18 03:52:00
5541,137,7,thickness_nm,305.5165,nm,2026-03-18 04:22:00
5542,137,8,thickness_post_cmp_nm,286.7874,nm,2026-03-18 04:52:00
5543,137,9,cd_nm,99.036,nm,2026-03-18 05:22:00
5544,137,10,sheet_resistance_ohm_sq,25.7825,ohm/sq,2026-03-18 05:52:00
5545,138,1,particle_count,10.3937,ct,2026-03-18 05:03:00
5546,138,2,resist_thickness_nm,504.6522,nm,2026-03-18 05:33:00
5547,138,3,cd_nm,98.1648,nm,2026-03-18 06:03:00
5548,138,3,overlay_nm,-1.7053,nm,2026-03-18 06:03:00
5549,138,4,cd_nm_post_dev,98.5967,nm,2026-03-18 06:33:00
5550,138,5,etch_rate_nm_s,14.481,nm/s,2026-03-18 07:03:00
5551,138,5,cd_nm_post_etch,95.7804,nm,2026-03-18 07:03:00
5552,138,6,residue_ppm,3.6945,ppm,2026-03-18 07:33:00
5553,138,7,thickness_nm,304.9164,nm,2026-03-18 08:03:00
5554,138,8,thickness_post_cmp_nm,286.3963,nm,2026-03-18 08:33:00
5555,138,9,cd_nm,99.8774,nm,2026-03-18 09:03:00
5556,138,10,sheet_resistance_ohm_sq,25.9877,ohm/sq,2026-03-18 09:33:00
5557,139,1,particle_count,7.1865,ct,2026-03-18 08:34:00
5558,139,2,resist_thickness_nm,498.6853,nm,2026-03-18 09:04:00
5559,139,3,cd_nm,100.5391,nm,2026-03-18 09:34:00
5560,139,3,overlay_nm,1.4528,nm,2026-03-18 09:34:00
5561,139,4,cd_nm_post_dev,98.0381,nm,2026-03-18 10:04:00
5562,139,5,etch_rate_nm_s,15.098,nm/s,2026-03-18 10:34:00
5563,139,5,cd_nm_post_etch,94.7715,nm,2026-03-18 10:34:00
5564,139,6,residue_ppm,-0.1845,ppm,2026-03-18 11:04:00
5565,139,7,thickness_nm,296.6961,nm,2026-03-18 11:34:00
5566,139,8,thickness_post_cmp_nm,288.7717,nm,2026-03-18 12:04:00
5567,139,9,cd_nm,100.0823,nm,2026-03-18 12:34:00
5568,139,10,sheet_resistance_ohm_sq,25.5386,ohm/sq,2026-03-18 13:04:00
5569,140,1,particle_count,9.3132,ct,2026-03-18 13:06:00
5570,140,2,resist_thickness_nm,505.982,nm,2026-03-18 13:36:00
5571,140,3,cd_nm,101.3443,nm,2026-03-18 14:06:00
5572,140,3,overlay_nm,-2.4821,nm,2026-03-18 14:06:00
5573,140,4,cd_nm_post_dev,98.8104,nm,2026-03-18 14:36:00
5574,140,5,etch_rate_nm_s,13.9726,nm/s,2026-03-18 15:06:00
5575,140,5,cd_nm_post_etch,95.3375,nm,2026-03-18 15:06:00
5576,140,6,residue_ppm,3.891,ppm,2026-03-18 15:36:00
5577,140,7,thickness_nm,297.5715,nm,2026-03-18 16:06:00
5578,140,8,thickness_post_cmp_nm,282.1075,nm,2026-03-18 16:36:00
5579,140,9,cd_nm,100.6932,nm,2026-03-18 17:06:00
5580,140,10,sheet_resistance_ohm_sq,25.4309,ohm/sq,2026-03-18 17:36:00
5581,141,1,particle_count,11.5338,ct,2026-03-18 17:05:00
5582,141,2,resist_thickness_nm,499.2338,nm,2026-03-18 17:35:00
5583,141,3,cd_nm,99.7059,nm,2026-03-18 18:05:00
5584,141,3,overlay_nm,-0.7696,nm,2026-03-18 18:05:00
5585,141,4,cd_nm_post_dev,96.712,nm,2026-03-18 18:35:00
5586,141,5,etch_rate_nm_s,14.2415,nm/s,2026-03-18 19:05:00
5587,141,5,cd_nm_post_etch,95.4156,nm,2026-03-18 19:05:00
5588,141,6,residue_ppm,5.6757,ppm,2026-03-18 19:35:00
5589,141,7,thickness_nm,298.9166,nm,2026-03-18 20:05:00
5590,141,8,thickness_post_cmp_nm,281.5158,nm,2026-03-18 20:35:00
5591,141,9,cd_nm,100.7785,nm,2026-03-18 21:05:00
5592,141,10,sheet_resistance_ohm_sq,26.3606,ohm/sq,2026-03-18 21:35:00
5593,142,1,particle_count,7.37,ct,2026-03-18 21:02:00
5594,142,2,resist_thickness_nm,499.0867,nm,2026-03-18 21:32:00
5595,142,3,cd_nm,100.0986,nm,2026-03-18 22:02:00
5596,142,3,overlay_nm,-1.8511,nm,2026-03-18 22:02:00
5597,142,4,cd_nm_post_dev,99.8097,nm,2026-03-18 22:32:00
5598,142,5,etch_rate_nm_s,13.7536,nm/s,2026-03-18 23:02:00
5599,142,5,cd_nm_post_etch,93.3984,nm,2026-03-18 23:02:00
5600,142,6,residue_ppm,4.537,ppm,2026-03-18 23:32:00
5601,142,7,thickness_nm,306.3371,nm,2026-03-19 00:02:00
5602,142,8,thickness_post_cmp_nm,281.4671,nm,2026-03-19 00:32:00
5603,142,9,cd_nm,99.3856,nm,2026-03-19 01:02:00
5604,142,10,sheet_resistance_ohm_sq,25.1108,ohm/sq,2026-03-19 01:32:00
5605,143,1,particle_count,12.4732,ct,2026-03-19 00:50:00
5606,143,2,resist_thickness_nm,488.9544,nm,2026-03-19 01:20:00
5607,143,3,cd_nm,99.516,nm,2026-03-19 01:50:00
5608,143,3,overlay_nm,0.9951,nm,2026-03-19 01:50:00
5609,143,4,cd_nm_post_dev,98.5661,nm,2026-03-19 02:20:00
5610,143,5,etch_rate_nm_s,13.8512,nm/s,2026-03-19 02:50:00
5611,143,5,cd_nm_post_etch,93.8038,nm,2026-03-19 02:50:00
5612,143,6,residue_ppm,3.9644,ppm,2026-03-19 03:20:00
5613,143,7,thickness_nm,304.213,nm,2026-03-19 03:50:00
5614,143,8,thickness_post_cmp_nm,287.656,nm,2026-03-19 04:20:00
5615,143,9,cd_nm,99.5485,nm,2026-03-19 04:50:00
5616,143,10,sheet_resistance_ohm_sq,24.1082,ohm/sq,2026-03-19 05:20:00
5617,144,1,particle_count,8.8045,ct,2026-03-19 04:36:00
5618,144,2,resist_thickness_nm,502.7547,nm,2026-03-19 05:06:00
5619,144,3,cd_nm,100.9894,nm,2026-03-19 05:36:00
5620,144,3,overlay_nm,-0.2738,nm,2026-03-19 05:36:00
5621,144,4,cd_nm_post_dev,97.7652,nm,2026-03-19 06:06:00
5622,144,5,etch_rate_nm_s,13.8684,nm/s,2026-03-19 06:36:00
5623,144,5,cd_nm_post_etch,93.8629,nm,2026-03-19 06:36:00
5624,144,6,residue_ppm,3.7792,ppm,2026-03-19 07:06:00
5625,144,7,thickness_nm,297.2777,nm,2026-03-19 07:36:00
5626,144,8,thickness_post_cmp_nm,284.5851,nm,2026-03-19 08:06:00
5627,144,9,cd_nm,100.1205,nm,2026-03-19 08:36:00
5628,144,10,sheet_resistance_ohm_sq,23.9281,ohm/sq,2026-03-19 09:06:00
5629,145,1,particle_count,10.6257,ct,2026-03-19 09:00:00
5630,145,2,resist_thickness_nm,502.0066,nm,2026-03-19 09:30:00
5631,145,3,cd_nm,99.3175,nm,2026-03-19 10:00:00
5632,145,3,overlay_nm,-2.5826,nm,2026-03-19 10:00:00
5633,145,4,cd_nm_post_dev,97.6319,nm,2026-03-19 10:30:00
5634,145,5,etch_rate_nm_s,13.7906,nm/s,2026-03-19 11:00:00
5635,145,5,cd_nm_post_etch,95.7703,nm,2026-03-19 11:00:00
5636,145,6,residue_ppm,6.1976,ppm,2026-03-19 11:30:00
5637,145,7,thickness_nm,303.065,nm,2026-03-19 12:00:00
5638,145,8,thickness_post_cmp_nm,287.2472,nm,2026-03-19 12:30:00
5639,145,9,cd_nm,100.0917,nm,2026-03-19 13:00:00
5640,145,10,sheet_resistance_ohm_sq,25.1063,ohm/sq,2026-03-19 13:30:00
5641,146,1,particle_count,10.3647,ct,2026-03-19 12:38:00
5642,146,2,resist_thickness_nm,496.9137,nm,2026-03-19 13:08:00
5643,146,3,cd_nm,99.3348,nm,2026-03-19 13:38:00
5644,146,3,overlay_nm,1.4258,nm,2026-03-19 13:38:00
5645,146,4,cd_nm_post_dev,97.7782,nm,2026-03-19 14:08:00
5646,146,5,etch_rate_nm_s,15.1277,nm/s,2026-03-19 14:38:00
5647,146,5,cd_nm_post_etch,96.3889,nm,2026-03-19 14:38:00
5648,146,6,residue_ppm,6.4335,ppm,2026-03-19 15:08:00
5649,146,7,thickness_nm,304.1528,nm,2026-03-19 15:38:00
5650,146,8,thickness_post_cmp_nm,290.4364,nm,2026-03-19 16:08:00
5651,146,9,cd_nm,100.1365,nm,2026-03-19 16:38:00
5652,146,10,sheet_resistance_ohm_sq,24.9754,ohm/sq,2026-03-19 17:08:00
5653,147,1,particle_count,10.5753,ct,2026-03-19 17:27:00
5654,147,2,resist_thickness_nm,491.8002,nm,2026-03-19 17:57:00
5655,147,3,cd_nm,97.4697,nm,2026-03-19 18:27:00
5656,147,3,overlay_nm,0.9872,nm,2026-03-19 18:27:00
5657,147,4,cd_nm_post_dev,97.9956,nm,2026-03-19 18:57:00
5658,147,5,etch_rate_nm_s,13.95,nm/s,2026-03-19 19:27:00
5659,147,5,cd_nm_post_etch,94.397,nm,2026-03-19 19:27:00
5660,147,6,residue_ppm,4.4742,ppm,2026-03-19 19:57:00
5661,147,7,thickness_nm,298.6119,nm,2026-03-19 20:27:00
5662,147,8,thickness_post_cmp_nm,282.9086,nm,2026-03-19 20:57:00
5663,147,9,cd_nm,101.7188,nm,2026-03-19 21:27:00
5664,147,10,sheet_resistance_ohm_sq,24.5599,ohm/sq,2026-03-19 21:57:00
5665,148,1,particle_count,9.484,ct,2026-03-19 20:50:00
5666,148,2,resist_thickness_nm,509.3705,nm,2026-03-19 21:20:00
5667,148,3,cd_nm,101.6529,nm,2026-03-19 21:50:00
5668,148,3,overlay_nm,-2.8207,nm,2026-03-19 21:50:00
5669,148,4,cd_nm_post_dev,99.4446,nm,2026-03-19 22:20:00
5670,148,5,etch_rate_nm_s,13.9682,nm/s,2026-03-19 22:50:00
5671,148,5,cd_nm_post_etch,95.2096,nm,2026-03-19 22:50:00
5672,148,6,residue_ppm,4.5087,ppm,2026-03-19 23:20:00
5673,148,7,thickness_nm,301.456,nm,2026-03-19 23:50:00
5674,148,8,thickness_post_cmp_nm,279.8161,nm,2026-03-20 00:20:00
5675,148,9,cd_nm,101.4886,nm,2026-03-20 00:50:00
5676,148,10,sheet_resistance_ohm_sq,23.6903,ohm/sq,2026-03-20 01:20:00
5677,149,1,particle_count,11.511,ct,2026-03-20 00:35:00
5678,149,2,resist_thickness_nm,492.2476,nm,2026-03-20 01:05:00
5679,149,3,cd_nm,99.7242,nm,2026-03-20 01:35:00
5680,149,3,overlay_nm,-0.791,nm,2026-03-20 01:35:00
5681,149,4,cd_nm_post_dev,97.7864,nm,2026-03-20 02:05:00
5682,149,5,etch_rate_nm_s,14.1109,nm/s,2026-03-20 02:35:00
5683,149,5,cd_nm_post_etch,95.8039,nm,2026-03-20 02:35:00
5684,149,6,residue_ppm,3.0433,ppm,2026-03-20 03:05:00
5685,149,7,thickness_nm,300.8642,nm,2026-03-20 03:35:00
5686,149,8,thickness_post_cmp_nm,284.6578,nm,2026-03-20 04:05:00
5687,149,9,cd_nm,98.9228,nm,2026-03-20 04:35:00
5688,149,10,sheet_resistance_ohm_sq,24.1337,ohm/sq,2026-03-20 05:05:00
5689,150,1,particle_count,9.7595,ct,2026-03-20 05:24:00
5690,150,2,resist_thickness_nm,509.1375,nm,2026-03-20 05:54:00
5691,150,3,cd_nm,98.6431,nm,2026-03-20 06:24:00
5692,150,3,overlay_nm,0.0118,nm,2026-03-20 06:24:00
5693,150,4,cd_nm_post_dev,98.9117,nm,2026-03-20 06:54:00
5694,150,5,etch_rate_nm_s,13.7157,nm/s,2026-03-20 07:24:00
5695,150,5,cd_nm_post_etch,92.9285,nm,2026-03-20 07:24:00
5696,150,6,residue_ppm,4.9183,ppm,2026-03-20 07:54:00
5697,150,7,thickness_nm,298.7228,nm,2026-03-20 08:24:00
5698,150,8,thickness_post_cmp_nm,278.577,nm,2026-03-20 08:54:00
5699,150,9,cd_nm,100.7729,nm,2026-03-20 09:24:00
5700,150,10,sheet_resistance_ohm_sq,23.5048,ohm/sq,2026-03-20 09:54:00
5701,326,1,particle_count,10.4907,ct,2026-03-24 05:09:00
5702,326,2,resist_thickness_nm,505.0878,nm,2026-03-24 05:39:00
5703,326,3,cd_nm,100.2927,nm,2026-03-24 06:09:00
5704,326,3,overlay_nm,1.0422,nm,2026-03-24 06:09:00
5705,326,4,cd_nm_post_dev,95.8705,nm,2026-03-24 06:39:00
5706,326,5,etch_rate_nm_s,13.9671,nm/s,2026-03-24 07:09:00
5707,326,5,cd_nm_post_etch,95.9204,nm,2026-03-24 07:09:00
5708,326,6,residue_ppm,2.6637,ppm,2026-03-24 07:39:00
5709,326,7,thickness_nm,294.2571,nm,2026-03-24 08:09:00
5710,326,8,thickness_post_cmp_nm,288.6059,nm,2026-03-24 08:39:00
5711,326,9,cd_nm,98.9832,nm,2026-03-24 09:09:00
5712,326,10,sheet_resistance_ohm_sq,26.7008,ohm/sq,2026-03-24 09:39:00
5713,327,1,particle_count,8.4069,ct,2026-03-24 09:08:00
5714,327,2,resist_thickness_nm,488.8789,nm,2026-03-24 09:38:00
5715,327,3,cd_nm,99.7195,nm,2026-03-24 10:08:00
5716,327,3,overlay_nm,-0.8042,nm,2026-03-24 10:08:00
5717,327,4,cd_nm_post_dev,97.9848,nm,2026-03-24 10:38:00
5718,327,5,etch_rate_nm_s,13.7399,nm/s,2026-03-24 11:08:00
5719,327,5,cd_nm_post_etch,92.4582,nm,2026-03-24 11:08:00
5720,327,6,residue_ppm,5.4393,ppm,2026-03-24 11:38:00
5721,327,7,thickness_nm,305.7383,nm,2026-03-24 12:08:00
5722,327,8,thickness_post_cmp_nm,283.2158,nm,2026-03-24 12:38:00
5723,327,9,cd_nm,100.79,nm,2026-03-24 13:08:00
5724,327,10,sheet_resistance_ohm_sq,26.9072,ohm/sq,2026-03-24 13:38:00
5725,328,1,particle_count,11.1132,ct,2026-03-24 12:42:00
5726,328,2,resist_thickness_nm,499.0806,nm,2026-03-24 13:12:00
5727,328,3,cd_nm,102.4281,nm,2026-03-24 13:42:00
5728,328,3,overlay_nm,1.1926,nm,2026-03-24 13:42:00
5729,328,4,cd_nm_post_dev,99.0102,nm,2026-03-24 14:12:00
5730,328,5,etch_rate_nm_s,13.8372,nm/s,2026-03-24 14:42:00
5731,328,5,cd_nm_post_etch,95.969,nm,2026-03-24 14:42:00
5732,328,6,residue_ppm,6.1684,ppm,2026-03-24 15:12:00
5733,328,7,thickness_nm,298.5706,nm,2026-03-24 15:42:00
5734,328,8,thickness_post_cmp_nm,287.0596,nm,2026-03-24 16:12:00
5735,328,9,cd_nm,100.089,nm,2026-03-24 16:42:00
5736,328,10,sheet_resistance_ohm_sq,24.0303,ohm/sq,2026-03-24 17:12:00
5737,329,1,particle_count,12.0332,ct,2026-03-24 16:59:00
5738,329,2,resist_thickness_nm,509.1089,nm,2026-03-24 17:29:00
5739,329,3,cd_nm,100.0424,nm,2026-03-24 17:59:00
5740,329,3,overlay_nm,0.7539,nm,2026-03-24 17:59:00
5741,329,4,cd_nm_post_dev,99.2872,nm,2026-03-24 18:29:00
5742,329,5,etch_rate_nm_s,14.2482,nm/s,2026-03-24 18:59:00
5743,329,5,cd_nm_post_etch,95.0538,nm,2026-03-24 18:59:00
5744,329,6,residue_ppm,5.8211,ppm,2026-03-24 19:29:00
5745,329,7,thickness_nm,296.9232,nm,2026-03-24 19:59:00
5746,329,8,thickness_post_cmp_nm,279.7347,nm,2026-03-24 20:29:00
5747,329,9,cd_nm,98.5037,nm,2026-03-24 20:59:00
5748,329,10,sheet_resistance_ohm_sq,24.919,ohm/sq,2026-03-24 21:29:00
5749,330,1,particle_count,6.6617,ct,2026-03-24 21:12:00
5750,330,2,resist_thickness_nm,502.8989,nm,2026-03-24 21:42:00
5751,330,3,cd_nm,99.9888,nm,2026-03-24 22:12:00
5752,330,3,overlay_nm,0.2711,nm,2026-03-24 22:12:00
5753,330,4,cd_nm_post_dev,99.0067,nm,2026-03-24 22:42:00
5754,330,5,etch_rate_nm_s,13.6492,nm/s,2026-03-24 23:12:00
5755,330,5,cd_nm_post_etch,94.0884,nm,2026-03-24 23:12:00
5756,330,6,residue_ppm,3.533,ppm,2026-03-24 23:42:00
5757,330,7,thickness_nm,308.9533,nm,2026-03-25 00:12:00
5758,330,8,thickness_post_cmp_nm,285.3967,nm,2026-03-25 00:42:00
5759,330,9,cd_nm,98.9204,nm,2026-03-25 01:12:00
5760,330,10,sheet_resistance_ohm_sq,23.6823,ohm/sq,2026-03-25 01:42:00
5761,331,1,particle_count,12.4178,ct,2026-03-25 00:38:00
5762,331,2,resist_thickness_nm,505.346,nm,2026-03-25 01:08:00
5763,331,3,cd_nm,100.4805,nm,2026-03-25 01:38:00
5764,331,3,overlay_nm,-1.545,nm,2026-03-25 01:38:00
5765,331,4,cd_nm_post_dev,98.0443,nm,2026-03-25 02:08:00
5766,331,5,etch_rate_nm_s,13.3554,nm/s,2026-03-25 02:38:00
5767,331,5,cd_nm_post_etch,92.3389,nm,2026-03-25 02:38:00
5768,331,6,residue_ppm,5.3294,ppm,2026-03-25 03:08:00
5769,331,7,thickness_nm,298.2755,nm,2026-03-25 03:38:00
5770,331,8,thickness_post_cmp_nm,281.1736,nm,2026-03-25 04:08:00
5771,331,9,cd_nm,100.8685,nm,2026-03-25 04:38:00
5772,331,10,sheet_resistance_ohm_sq,25.6924,ohm/sq,2026-03-25 05:08:00
5773,332,1,particle_count,10.8271,ct,2026-03-25 04:41:00
5774,332,2,resist_thickness_nm,503.349,nm,2026-03-25 05:11:00
5775,332,3,cd_nm,100.7997,nm,2026-03-25 05:41:00
5776,332,3,overlay_nm,-0.6602,nm,2026-03-25 05:41:00
5777,332,4,cd_nm_post_dev,98.2131,nm,2026-03-25 06:11:00
5778,332,5,etch_rate_nm_s,13.6902,nm/s,2026-03-25 06:41:00
5779,332,5,cd_nm_post_etch,94.1366,nm,2026-03-25 06:41:00
5780,332,6,residue_ppm,4.5459,ppm,2026-03-25 07:11:00
5781,332,7,thickness_nm,303.4661,nm,2026-03-25 07:41:00
5782,332,8,thickness_post_cmp_nm,287.0672,nm,2026-03-25 08:11:00
5783,332,9,cd_nm,100.9279,nm,2026-03-25 08:41:00
5784,332,10,sheet_resistance_ohm_sq,25.0565,ohm/sq,2026-03-25 09:11:00
5785,333,1,particle_count,9.9534,ct,2026-03-25 09:14:00
5786,333,2,resist_thickness_nm,502.7628,nm,2026-03-25 09:44:00
5787,333,3,cd_nm,97.8199,nm,2026-03-25 10:14:00
5788,333,3,overlay_nm,-1.5755,nm,2026-03-25 10:14:00
5789,333,4,cd_nm_post_dev,96.7858,nm,2026-03-25 10:44:00
5790,333,5,etch_rate_nm_s,14.4671,nm/s,2026-03-25 11:14:00
5791,333,5,cd_nm_post_etch,94.4432,nm,2026-03-25 11:14:00
5792,333,6,residue_ppm,7.9022,ppm,2026-03-25 11:44:00
5793,333,7,thickness_nm,303.0611,nm,2026-03-25 12:14:00
5794,333,8,thickness_post_cmp_nm,285.5072,nm,2026-03-25 12:44:00
5795,333,9,cd_nm,97.2592,nm,2026-03-25 13:14:00
5796,333,10,sheet_resistance_ohm_sq,25.335,ohm/sq,2026-03-25 13:44:00
5797,334,1,particle_count,9.151,ct,2026-03-25 12:55:00
5798,334,2,resist_thickness_nm,500.9467,nm,2026-03-25 13:25:00
5799,334,3,cd_nm,99.021,nm,2026-03-25 13:55:00
5800,334,3,overlay_nm,2.0748,nm,2026-03-25 13:55:00
5801,334,4,cd_nm_post_dev,97.66,nm,2026-03-25 14:25:00
5802,334,5,etch_rate_nm_s,14.104,nm/s,2026-03-25 14:55:00
5803,334,5,cd_nm_post_etch,93.2783,nm,2026-03-25 14:55:00
5804,334,6,residue_ppm,3.8105,ppm,2026-03-25 15:25:00
5805,334,7,thickness_nm,304.793,nm,2026-03-25 15:55:00
5806,334,8,thickness_post_cmp_nm,292.4519,nm,2026-03-25 16:25:00
5807,334,9,cd_nm,100.2223,nm,2026-03-25 16:55:00
5808,334,10,sheet_resistance_ohm_sq,23.4278,ohm/sq,2026-03-25 17:25:00
5809,335,1,particle_count,7.3729,ct,2026-03-25 16:50:00
5810,335,2,resist_thickness_nm,491.7818,nm,2026-03-25 17:20:00
5811,335,3,cd_nm,102.0244,nm,2026-03-25 17:50:00
5812,335,3,overlay_nm,3.8075,nm,2026-03-25 17:50:00
5813,335,4,cd_nm_post_dev,97.6244,nm,2026-03-25 18:20:00
5814,335,5,etch_rate_nm_s,14.2382,nm/s,2026-03-25 18:50:00
5815,335,5,cd_nm_post_etch,96.9314,nm,2026-03-25 18:50:00
5816,335,6,residue_ppm,6.1339,ppm,2026-03-25 19:20:00
5817,335,7,thickness_nm,303.3608,nm,2026-03-25 19:50:00
5818,335,8,thickness_post_cmp_nm,290.2038,nm,2026-03-25 20:20:00
5819,335,9,cd_nm,99.0084,nm,2026-03-25 20:50:00
5820,335,10,sheet_resistance_ohm_sq,23.5855,ohm/sq,2026-03-25 21:20:00
5821,336,1,particle_count,8.1931,ct,2026-03-25 21:02:00
5822,336,2,resist_thickness_nm,498.8437,nm,2026-03-25 21:32:00
5823,336,3,cd_nm,99.5351,nm,2026-03-25 22:02:00
5824,336,3,overlay_nm,0.5628,nm,2026-03-25 22:02:00
5825,336,4,cd_nm_post_dev,98.082,nm,2026-03-25 22:32:00
5826,336,5,etch_rate_nm_s,14.2309,nm/s,2026-03-25 23:02:00
5827,336,5,cd_nm_post_etch,95.0091,nm,2026-03-25 23:02:00
5828,336,6,residue_ppm,4.931,ppm,2026-03-25 23:32:00
5829,336,7,thickness_nm,302.2218,nm,2026-03-26 00:02:00
5830,336,8,thickness_post_cmp_nm,282.5972,nm,2026-03-26 00:32:00
5831,336,9,cd_nm,101.1779,nm,2026-03-26 01:02:00
5832,336,10,sheet_resistance_ohm_sq,24.238,ohm/sq,2026-03-26 01:32:00
5833,337,1,particle_count,10.5393,ct,2026-03-26 01:19:00
5834,337,2,resist_thickness_nm,501.3604,nm,2026-03-26 01:49:00
5835,337,3,cd_nm,100.1176,nm,2026-03-26 02:19:00
5836,337,3,overlay_nm,1.952,nm,2026-03-26 02:19:00
5837,337,4,cd_nm_post_dev,99.2636,nm,2026-03-26 02:49:00
5838,337,5,etch_rate_nm_s,13.8885,nm/s,2026-03-26 03:19:00
5839,337,5,cd_nm_post_etch,94.929,nm,2026-03-26 03:19:00
5840,337,6,residue_ppm,4.1938,ppm,2026-03-26 03:49:00
5841,337,7,thickness_nm,299.4026,nm,2026-03-26 04:19:00
5842,337,8,thickness_post_cmp_nm,278.1732,nm,2026-03-26 04:49:00
5843,337,9,cd_nm,97.1998,nm,2026-03-26 05:19:00
5844,337,10,sheet_resistance_ohm_sq,25.0407,ohm/sq,2026-03-26 05:49:00
5845,338,1,particle_count,9.7137,ct,2026-03-26 05:03:00
5846,338,2,resist_thickness_nm,494.479,nm,2026-03-26 05:33:00
5847,338,3,cd_nm,100.9472,nm,2026-03-26 06:03:00
5848,338,3,overlay_nm,-2.1765,nm,2026-03-26 06:03:00
5849,338,4,cd_nm_post_dev,99.2516,nm,2026-03-26 06:33:00
5850,338,5,etch_rate_nm_s,14.1045,nm/s,2026-03-26 07:03:00
5851,338,5,cd_nm_post_etch,94.3626,nm,2026-03-26 07:03:00
5852,338,6,residue_ppm,4.6646,ppm,2026-03-26 07:33:00
5853,338,7,thickness_nm,298.8782,nm,2026-03-26 08:03:00
5854,338,8,thickness_post_cmp_nm,289.2687,nm,2026-03-26 08:33:00
5855,338,9,cd_nm,100.0643,nm,2026-03-26 09:03:00
5856,338,10,sheet_resistance_ohm_sq,26.0636,ohm/sq,2026-03-26 09:33:00
5857,339,1,particle_count,15.112,ct,2026-03-26 09:13:00
5858,339,2,resist_thickness_nm,493.5468,nm,2026-03-26 09:43:00
5859,339,3,cd_nm,99.0165,nm,2026-03-26 10:13:00
5860,339,3,overlay_nm,-0.9138,nm,2026-03-26 10:13:00
5861,339,4,cd_nm_post_dev,97.5857,nm,2026-03-26 10:43:00
5862,339,5,etch_rate_nm_s,13.6562,nm/s,2026-03-26 11:13:00
5863,339,5,cd_nm_post_etch,95.0861,nm,2026-03-26 11:13:00
5864,339,6,residue_ppm,5.576,ppm,2026-03-26 11:43:00
5865,339,7,thickness_nm,297.9013,nm,2026-03-26 12:13:00
5866,339,8,thickness_post_cmp_nm,289.087,nm,2026-03-26 12:43:00
5867,339,9,cd_nm,99.3113,nm,2026-03-26 13:13:00
